Correlation id,Operation name,Status,Event category,Level,Time,Subscription,Event initiated by,Resource type,Resource group,Resource
1b76a71f-55b6-45d9-8ab6-f7bcf11191e1,Delete Virtual Network,Started,Administrative,Informational,2020-04-10T17:42:29.068Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/virtualNetworks,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/virtualNetworks/azuredemo-vnet
1b76a71f-55b6-45d9-8ab6-f7bcf11191e1,Delete Network Interface,Started,Administrative,Informational,2020-04-10T17:42:29.070Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkInterfaces,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkInterfaces/demovm760
1b76a71f-55b6-45d9-8ab6-f7bcf11191e1,Delete Disk,Started,Administrative,Informational,2020-04-10T17:42:29.072Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Compute/disks,AZUREDEMO,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/AZUREDEMO/providers/Microsoft.Compute/disks/demovm_OsDisk_1_b5a77b8381794bebaef89f8068b2e833
1b76a71f-55b6-45d9-8ab6-f7bcf11191e1,Delete Network Security Group,Started,Administrative,Informational,2020-04-10T17:42:29.073Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkSecurityGroups,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkSecurityGroups/demovm-nsg
1b76a71f-55b6-45d9-8ab6-f7bcf11191e1,Delete Public Ip Address,Started,Administrative,Informational,2020-04-10T17:42:29.079Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/publicIPAddresses,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/publicIPAddresses/demovm-ip
1b76a71f-55b6-45d9-8ab6-f7bcf11191e1,Delete Virtual Network,Failed,Administrative,Error,2020-04-10T17:42:29.763Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/virtualNetworks,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/virtualNetworks/azuredemo-vnet
1b76a71f-55b6-45d9-8ab6-f7bcf11191e1,Delete Network Security Group,Failed,Administrative,Error,2020-04-10T17:42:29.846Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkSecurityGroups,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkSecurityGroups/demovm-nsg
1b76a71f-55b6-45d9-8ab6-f7bcf11191e1,Delete Network Interface,Failed,Administrative,Error,2020-04-10T17:42:30.337Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkInterfaces,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkInterfaces/demovm760
1b76a71f-55b6-45d9-8ab6-f7bcf11191e1,Delete Disk,Failed,Administrative,Error,2020-04-10T17:42:30.340Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Compute/disks,AZUREDEMO,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/AZUREDEMO/providers/Microsoft.Compute/disks/demovm_OsDisk_1_b5a77b8381794bebaef89f8068b2e833
301754f2-1146-4088-86cb-b3dffd840d1a,Delete Public Ip Address,Failed,Administrative,Error,2020-04-10T17:41:58.683Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/publicIPAddresses,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/publicIPAddresses/demovm-ip
301754f2-1146-4088-86cb-b3dffd840d1a,Delete Virtual Network,Started,Administrative,Informational,2020-04-10T17:41:56.001Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/virtualNetworks,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/virtualNetworks/azuredemo-vnet
301754f2-1146-4088-86cb-b3dffd840d1a,Delete Network Security Group,Started,Administrative,Informational,2020-04-10T17:41:56.007Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkSecurityGroups,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkSecurityGroups/demovm-nsg
301754f2-1146-4088-86cb-b3dffd840d1a,Delete Network Interface,Started,Administrative,Informational,2020-04-10T17:41:56.009Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkInterfaces,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkInterfaces/demovm760
301754f2-1146-4088-86cb-b3dffd840d1a,Delete Disk,Started,Administrative,Informational,2020-04-10T17:41:56.011Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Compute/disks,AZUREDEMO,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/AZUREDEMO/providers/Microsoft.Compute/disks/demovm_OsDisk_1_b5a77b8381794bebaef89f8068b2e833
301754f2-1146-4088-86cb-b3dffd840d1a,Delete Public Ip Address,Started,Administrative,Informational,2020-04-10T17:41:56.705Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/publicIPAddresses,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/publicIPAddresses/demovm-ip
301754f2-1146-4088-86cb-b3dffd840d1a,Delete Network Security Group,Failed,Administrative,Error,2020-04-10T17:41:57.268Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkSecurityGroups,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkSecurityGroups/demovm-nsg
301754f2-1146-4088-86cb-b3dffd840d1a,Delete Network Interface,Failed,Administrative,Error,2020-04-10T17:41:57.385Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkInterfaces,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkInterfaces/demovm760
301754f2-1146-4088-86cb-b3dffd840d1a,Delete Virtual Network,Failed,Administrative,Error,2020-04-10T17:41:58.078Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/virtualNetworks,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/virtualNetworks/azuredemo-vnet
301754f2-1146-4088-86cb-b3dffd840d1a,Delete Disk,Failed,Administrative,Error,2020-04-10T17:41:58.293Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Compute/disks,AZUREDEMO,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/AZUREDEMO/providers/Microsoft.Compute/disks/demovm_OsDisk_1_b5a77b8381794bebaef89f8068b2e833
0cfcd232-1bb8-4e92-87f7-ed624dfab11c,Delete Public Ip Address,Failed,Administrative,Error,2020-04-10T17:41:25.609Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/publicIPAddresses,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/publicIPAddresses/demovm-ip
0cfcd232-1bb8-4e92-87f7-ed624dfab11c,Delete Disk,Started,Administrative,Informational,2020-04-10T17:41:23.860Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Compute/disks,AZUREDEMO,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/AZUREDEMO/providers/Microsoft.Compute/disks/demovm_OsDisk_1_b5a77b8381794bebaef89f8068b2e833
0cfcd232-1bb8-4e92-87f7-ed624dfab11c,Delete Network Interface,Started,Administrative,Informational,2020-04-10T17:41:23.865Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkInterfaces,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkInterfaces/demovm760
0cfcd232-1bb8-4e92-87f7-ed624dfab11c,Delete Network Security Group,Started,Administrative,Informational,2020-04-10T17:41:23.870Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkSecurityGroups,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkSecurityGroups/demovm-nsg
0cfcd232-1bb8-4e92-87f7-ed624dfab11c,Delete Virtual Network,Started,Administrative,Informational,2020-04-10T17:41:24.123Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/virtualNetworks,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/virtualNetworks/azuredemo-vnet
0cfcd232-1bb8-4e92-87f7-ed624dfab11c,Delete Public Ip Address,Started,Administrative,Informational,2020-04-10T17:41:24.269Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/publicIPAddresses,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/publicIPAddresses/demovm-ip
0cfcd232-1bb8-4e92-87f7-ed624dfab11c,Delete Disk,Failed,Administrative,Error,2020-04-10T17:41:24.539Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Compute/disks,AZUREDEMO,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/AZUREDEMO/providers/Microsoft.Compute/disks/demovm_OsDisk_1_b5a77b8381794bebaef89f8068b2e833
0cfcd232-1bb8-4e92-87f7-ed624dfab11c,Delete Network Security Group,Failed,Administrative,Error,2020-04-10T17:41:24.568Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkSecurityGroups,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkSecurityGroups/demovm-nsg
0cfcd232-1bb8-4e92-87f7-ed624dfab11c,Delete Virtual Network,Failed,Administrative,Error,2020-04-10T17:41:24.824Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/virtualNetworks,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/virtualNetworks/azuredemo-vnet
0cfcd232-1bb8-4e92-87f7-ed624dfab11c,Delete Network Interface,Failed,Administrative,Error,2020-04-10T17:41:25.211Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkInterfaces,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkInterfaces/demovm760
a4396a24-0894-4a79-8593-e5ada20549a5,Delete Network Security Group,Failed,Administrative,Error,2020-04-10T17:40:53.475Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkSecurityGroups,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkSecurityGroups/demovm-nsg
a4396a24-0894-4a79-8593-e5ada20549a5,Delete Disk,Started,Administrative,Informational,2020-04-10T17:40:52.208Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Compute/disks,AZUREDEMO,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/AZUREDEMO/providers/Microsoft.Compute/disks/demovm_OsDisk_1_b5a77b8381794bebaef89f8068b2e833
a4396a24-0894-4a79-8593-e5ada20549a5,Delete Public Ip Address,Started,Administrative,Informational,2020-04-10T17:40:52.210Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/publicIPAddresses,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/publicIPAddresses/demovm-ip
a4396a24-0894-4a79-8593-e5ada20549a5,Delete Network Interface,Started,Administrative,Informational,2020-04-10T17:40:52.211Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkInterfaces,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkInterfaces/demovm760
a4396a24-0894-4a79-8593-e5ada20549a5,Delete Virtual Network,Started,Administrative,Informational,2020-04-10T17:40:52.213Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/virtualNetworks,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/virtualNetworks/azuredemo-vnet
a4396a24-0894-4a79-8593-e5ada20549a5,Delete Network Security Group,Started,Administrative,Informational,2020-04-10T17:40:52.218Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkSecurityGroups,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkSecurityGroups/demovm-nsg
a4396a24-0894-4a79-8593-e5ada20549a5,Delete Public Ip Address,Failed,Administrative,Error,2020-04-10T17:40:52.888Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/publicIPAddresses,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/publicIPAddresses/demovm-ip
a4396a24-0894-4a79-8593-e5ada20549a5,Delete Virtual Network,Failed,Administrative,Error,2020-04-10T17:40:52.898Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/virtualNetworks,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/virtualNetworks/azuredemo-vnet
a4396a24-0894-4a79-8593-e5ada20549a5,Delete Network Interface,Failed,Administrative,Error,2020-04-10T17:40:52.901Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkInterfaces,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkInterfaces/demovm760
a4396a24-0894-4a79-8593-e5ada20549a5,Delete Disk,Failed,Administrative,Error,2020-04-10T17:40:52.904Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Compute/disks,AZUREDEMO,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/AZUREDEMO/providers/Microsoft.Compute/disks/demovm_OsDisk_1_b5a77b8381794bebaef89f8068b2e833
d9da84db-3e42-452b-b1a0-c67d87199986,Delete Disk,Failed,Administrative,Error,2020-04-10T17:40:21.822Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Compute/disks,AZUREDEMO,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/AZUREDEMO/providers/Microsoft.Compute/disks/demovm_OsDisk_1_b5a77b8381794bebaef89f8068b2e833
d9da84db-3e42-452b-b1a0-c67d87199986,Delete Network Interface,Started,Administrative,Informational,2020-04-10T17:40:18.801Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkInterfaces,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkInterfaces/demovm760
d9da84db-3e42-452b-b1a0-c67d87199986,Delete Disk,Started,Administrative,Informational,2020-04-10T17:40:18.802Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Compute/disks,AZUREDEMO,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/AZUREDEMO/providers/Microsoft.Compute/disks/demovm_OsDisk_1_b5a77b8381794bebaef89f8068b2e833
d9da84db-3e42-452b-b1a0-c67d87199986,Delete Public Ip Address,Started,Administrative,Informational,2020-04-10T17:40:19.177Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/publicIPAddresses,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/publicIPAddresses/demovm-ip
d9da84db-3e42-452b-b1a0-c67d87199986,Delete Virtual Network,Started,Administrative,Informational,2020-04-10T17:40:19.192Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/virtualNetworks,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/virtualNetworks/azuredemo-vnet
d9da84db-3e42-452b-b1a0-c67d87199986,Delete Network Security Group,Started,Administrative,Informational,2020-04-10T17:40:19.383Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkSecurityGroups,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkSecurityGroups/demovm-nsg
d9da84db-3e42-452b-b1a0-c67d87199986,Delete Network Interface,Failed,Administrative,Error,2020-04-10T17:40:20.212Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkInterfaces,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkInterfaces/demovm760
d9da84db-3e42-452b-b1a0-c67d87199986,Delete Virtual Network,Failed,Administrative,Error,2020-04-10T17:40:20.459Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/virtualNetworks,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/virtualNetworks/azuredemo-vnet
d9da84db-3e42-452b-b1a0-c67d87199986,Delete Public Ip Address,Failed,Administrative,Error,2020-04-10T17:40:21.210Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/publicIPAddresses,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/publicIPAddresses/demovm-ip
d9da84db-3e42-452b-b1a0-c67d87199986,Delete Network Security Group,Failed,Administrative,Error,2020-04-10T17:40:21.589Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkSecurityGroups,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkSecurityGroups/demovm-nsg
da4fff6f-8375-4eb6-a1a8-317e1e8c62dc,Delete Disk,Failed,Administrative,Error,2020-04-10T17:39:48.406Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Compute/disks,AZUREDEMO,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/AZUREDEMO/providers/Microsoft.Compute/disks/demovm_OsDisk_1_b5a77b8381794bebaef89f8068b2e833
da4fff6f-8375-4eb6-a1a8-317e1e8c62dc,Delete Virtual Network,Started,Administrative,Informational,2020-04-10T17:39:45.866Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/virtualNetworks,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/virtualNetworks/azuredemo-vnet
da4fff6f-8375-4eb6-a1a8-317e1e8c62dc,Delete Public Ip Address,Started,Administrative,Informational,2020-04-10T17:39:45.877Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/publicIPAddresses,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/publicIPAddresses/demovm-ip
da4fff6f-8375-4eb6-a1a8-317e1e8c62dc,Delete Network Interface,Started,Administrative,Informational,2020-04-10T17:39:45.879Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkInterfaces,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkInterfaces/demovm760
da4fff6f-8375-4eb6-a1a8-317e1e8c62dc,Delete Disk,Started,Administrative,Informational,2020-04-10T17:39:46.009Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Compute/disks,AZUREDEMO,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/AZUREDEMO/providers/Microsoft.Compute/disks/demovm_OsDisk_1_b5a77b8381794bebaef89f8068b2e833
da4fff6f-8375-4eb6-a1a8-317e1e8c62dc,Delete Network Security Group,Started,Administrative,Informational,2020-04-10T17:39:46.019Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkSecurityGroups,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkSecurityGroups/demovm-nsg
da4fff6f-8375-4eb6-a1a8-317e1e8c62dc,Delete Virtual Network,Failed,Administrative,Error,2020-04-10T17:39:46.547Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/virtualNetworks,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/virtualNetworks/azuredemo-vnet
da4fff6f-8375-4eb6-a1a8-317e1e8c62dc,Delete Public Ip Address,Failed,Administrative,Error,2020-04-10T17:39:46.565Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/publicIPAddresses,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/publicIPAddresses/demovm-ip
da4fff6f-8375-4eb6-a1a8-317e1e8c62dc,Delete Network Interface,Failed,Administrative,Error,2020-04-10T17:39:47.152Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkInterfaces,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkInterfaces/demovm760
da4fff6f-8375-4eb6-a1a8-317e1e8c62dc,Delete Network Security Group,Failed,Administrative,Error,2020-04-10T17:39:48.109Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkSecurityGroups,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkSecurityGroups/demovm-nsg
4f2590c6-cee0-49bc-a015-81195737c9be,Delete Network Interface,Failed,Administrative,Error,2020-04-10T17:39:15.473Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkInterfaces,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkInterfaces/demovm760
4f2590c6-cee0-49bc-a015-81195737c9be,Delete Network Security Group,Started,Administrative,Informational,2020-04-10T17:39:13.270Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkSecurityGroups,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkSecurityGroups/demovm-nsg
4f2590c6-cee0-49bc-a015-81195737c9be,Delete Virtual Network,Started,Administrative,Informational,2020-04-10T17:39:13.273Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/virtualNetworks,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/virtualNetworks/azuredemo-vnet
4f2590c6-cee0-49bc-a015-81195737c9be,Delete Public Ip Address,Started,Administrative,Informational,2020-04-10T17:39:13.273Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/publicIPAddresses,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/publicIPAddresses/demovm-ip
4f2590c6-cee0-49bc-a015-81195737c9be,Delete Disk,Started,Administrative,Informational,2020-04-10T17:39:13.277Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Compute/disks,AZUREDEMO,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/AZUREDEMO/providers/Microsoft.Compute/disks/demovm_OsDisk_1_b5a77b8381794bebaef89f8068b2e833
4f2590c6-cee0-49bc-a015-81195737c9be,Delete Network Interface,Started,Administrative,Informational,2020-04-10T17:39:13.278Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkInterfaces,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkInterfaces/demovm760
4f2590c6-cee0-49bc-a015-81195737c9be,Delete Network Security Group,Failed,Administrative,Error,2020-04-10T17:39:13.966Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkSecurityGroups,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkSecurityGroups/demovm-nsg
4f2590c6-cee0-49bc-a015-81195737c9be,Delete Virtual Network,Failed,Administrative,Error,2020-04-10T17:39:14.049Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/virtualNetworks,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/virtualNetworks/azuredemo-vnet
